sample_name_short,,OxicEvo04EcoliGlc_Broth-10,OxicEvo04EcoliGlc_Broth-11,OxicEvo04EcoliGlc_Broth-12,OxicEvo04EcoliGlc_Broth-4,OxicEvo04EcoliGlc_Broth-5,OxicEvo04EcoliGlc_Broth-6,OxicEvo04gndEcoliGlc_Broth-1,OxicEvo04gndEcoliGlc_Broth-2,OxicEvo04gndEcoliGlc_Broth-3,OxicEvo04gndEcoliGlc_Broth-7,OxicEvo04gndEcoliGlc_Broth-8,OxicEvo04gndEcoliGlc_Broth-9,OxicEvo04pgiEcoliGlc_Broth-1,OxicEvo04pgiEcoliGlc_Broth-2,OxicEvo04pgiEcoliGlc_Broth-3,OxicEvo04pgiEcoliGlc_Broth-4,OxicEvo04pgiEcoliGlc_Broth-5,OxicEvo04pgiEcoliGlc_Broth-6,OxicEvo04ptsHIcrrEcoliGlc_Broth-1,OxicEvo04ptsHIcrrEcoliGlc_Broth-2,OxicEvo04ptsHIcrrEcoliGlc_Broth-3,OxicEvo04ptsHIcrrEcoliGlc_Broth-4,OxicEvo04ptsHIcrrEcoliGlc_Broth-5,OxicEvo04ptsHIcrrEcoliGlc_Broth-6,OxicEvo04sdhCBEcoliGlc_Broth-1,OxicEvo04sdhCBEcoliGlc_Broth-2,OxicEvo04sdhCBEcoliGlc_Broth-3,OxicEvo04sdhCBEcoliGlc_Broth-4,OxicEvo04sdhCBEcoliGlc_Broth-5,OxicEvo04sdhCBEcoliGlc_Broth-6,OxicEvo04tpiAEcoliGlc_Broth-1,OxicEvo04tpiAEcoliGlc_Broth-2,OxicEvo04tpiAEcoliGlc_Broth-3,OxicEvo04tpiAEcoliGlc_Broth-4,OxicEvo04tpiAEcoliGlc_Broth-5,OxicEvo04tpiAEcoliGlc_Broth-6
nad.nad_1.Light,nad,2.2611745854977,2.20308020586825,1.96596662543106,2.35806741707003,2.26160961385454,2.25043027486178,3.64804721349121,3.20308143566852,2.58838956860789,3.84528030896235,2.84925664351571,2.70533612145542,1.93794336012062,2.24575653196852,2.82102570456367,2.07991112687514,2.1701586630496,2.87343962693453,3.1837049587527,3.47213079188857,2.23738200412068,2.82674490277231,3.31773374726139,1.9475575582545,1.86530233686233,2.51177060350201,2.06744386281182,1.55195139401573,2.06665149605061,2.19099569917246,2.25526620721195,2.98868015516853,2.50727103055687,2.05366536617516,2.61761557533926,2.34909795275527
nadh.nadh_1.Light,nadh,0.002777230399,0.00290618851213858,0.00307106920212578,0.00267004462334939,0.00270182685485678,0.00294509899975842,0.00283930720958812,0.00142853075609781,0.00229420977884844,0.0024759255569913,0.00143534414013303,0.00257441136499453,0.00263737507817459,0.00374626065484986,0.00351085495474572,0.00216332372611566,0.00359895607793741,0.00335569505005612,0.00353460847031354,0.000593715677639404,0.00306737610514698,0.00289844319983973,0.00436501824806064,0.00240979731284802,0.00109376789246017,0.00235360317865681,0.00153840366942188,0.00105803237163425,0.00209372897859215,0.00155104316168109,0.00188489460879937,0.002196371044196,0.00257014468062507,0.0017931700987457,0.00267478760335683,0.00291090804068564
nadp.nadp_1.Light,nadp,0.951292690728838,1.04385547165034,0.977102661139196,1.02137715880679,0.951468016235408,0.999472588574683,0.886328748194767,0.466355728520549,0.463714480524522,0.723844562106256,0.511490284036992,0.327433725886521,0.32553720910049,0.336226395979393,0.495013201434841,0.360062688268411,0.314208678493758,0.491882209361076,0.727235431982112,0.893053622809909,0.518500642719246,0.703693280389471,0.829926413366514,0.500668859301696,0.414070318567101,0.547784941316302,0.386054301955763,0.365267935411916,0.467129140156596,0.410973216596884,0.613332868609741,0.748783339337688,0.463316716970307,0.527259818933301,0.664834214036823,0.46436089037457
nadph.nadph_1.Light,nadph,0.0226083107443,0.0303583154502825,0.0204790413278692,0.0227157839711471,0.0262480682542761,0.0217982377507386,0.0107833822443076,0.00830055066485871,0.00895539625375714,0.0119494395234499,0.00788683055661478,0.00954931905079362,0.0242375256123221,0.0362371705246938,0.0541585983242594,0.0263099462026937,0.0421650372904569,0.041615404562655,0.0513156691360554,0.0495167043460831,0.0347124906533308,0.0402855964892319,0.0488952808933451,0.0304766151800566,0.00812200991300298,0.0177077201486665,0.00979431241669585,0.00834346731186707,0.0188224288515513,0.00968220264517825,0.01722939673067,0.0190973299722674,0.0356384820215861,0.0159260508127459,0.0153407831219741,0.0306467056059791
orn.orn_1.Light,orn,3.07866465304841,2.63498241449156,6.00008732948979,2.57517362109492,3.90309245049715,4.50538665179583,9.88506103451845,4.19287265165374,7.44803986821666,7.76126003752559,8.45626611141119,4.82743245769958,12.589308424474,7.85713468328293,4.47648246999131,7.9567712369637,4.29151609679597,8.93990377639921,6.89827411013574,18.5631612540362,6.34113796100131,12.1041118688031,9.12699768121997,4.01529868463343,7.94459724588837,3.6635983902698,8.47906090613758,3.48184725264246,11.3544221921652,4.88958282494302,8.0577346154336,5.7166471286118,11.9550750093721,19.762045886845,26.6469815749053,24.7103302926516
pep.pep_1.Light,pep,0.253535512690268,0.209186730212333,0.286763169923698,0.239353552750582,0.209099920148048,0.230087970201799,0.473231537649419,0.453429555961947,0.373785500103979,0.59570580201571,0.601129029260653,0.285782555631762,0.0555645667260754,0.0693483243450198,0.0516502633808073,0.0640588404684206,0.0740194911795501,0.062074099346004,2.74025107779589,2.30508060187937,1.53526465043259,2.57443824206735,2.53214626034211,1.93073422324706,0.319148485957546,0.304193743545865,0.326544606865195,0.294943138081839,0.309126791758442,0.400794075214429,0.0753307027870355,0.109724351527513,0.0682513530498937,0.0704871721652405,0.109140140512078,0.0865040161573647
phe-L.phe-L_1.Light,phe-L,0.163062525222865,0.135297079467416,0.13312898583373,0.168315419868504,0.12125941375349,0.180425005360025,0.408665444660801,0.316740993963264,0.369241805816196,0.439286855556097,0.446270508082191,0.422313798945479,0.0515067608402628,0.0747193936938533,0.0636557423711095,0.0507965445487814,0.0914052688472902,0.0590704889587656,0.265822230773064,0.355286244829057,0.190835176971502,0.385531444475241,0.344235666691513,0.175692145931579,0.313278320427137,0.140397542478009,0.205174994182077,0.294596945708849,0.180663737968853,0.210520693546203,0.0358380089919363,0.0417227917707716,0.0293132959908231,0.0431402290584819,0.0218808447289577,0.0410775496583906
phpyr.phpyr_1.Light,phpyr,1.77485091548842,1.71389460371148,2.19797177335403,1.83366921193105,1.76031602212586,1.78790815066285,12.2966104758755,14.231592860823,8.68385677915686,12.9666713426205,16.8323137432179,8.21478420723857,0.93244766162424,0.438540250627569,0.881515264385391,1.05834273304913,0.447063238314035,0.88889030676758,6.38763502157112,5.99939888647838,3.94772446403608,6.47763800851561,7.12774202427711,3.55939648830083,4.47123715491621,4.41890619255931,4.06208176339704,4.78877488249521,4.24434064504757,5.08923043305506,0.530006690999003,0.846213880187933,0.569032098353064,0.477912789549877,0.829916733771204,0.569331897096608
pyr.pyr_1.Light,pyr,17.8251278708066,10.5762720823509,11.7853068739895,11.4418217609438,10.6889908802703,12.9381758455261,16.0704318999875,25.0492826405855,17.5809058708277,17.7367498076217,32.0919963688657,13.4190607728277,0.339913690536369,0.717609880495943,1.42681215080601,0.46349577836033,0.879196569281423,1.67569567491911,9.13278164372884,8.73283416258956,3.99386848859245,13.9067954423063,12.0147154639896,6.34736610479786,11.3712084859694,6.86035534586663,7.88492279922297,14.2728765236215,7.80801145716226,11.0682516287084,0.400566016611393,1.22464216969917,0.727102251542491,0.148292833483045,1.42026256620807,0.235498413167372
r5p.r5p_1.Light,r5p,0.286071935005196,0.293647580658485,0.258877499509745,0.22812037279828,0.308436866153179,0.291413828226228,0.179699437095004,0.224944209226372,0.146209785263352,0.152823098594861,0.202222400091117,0.197103212727055,0.730607176616233,0.464746085970384,0.660640096609235,0.4265285643078,0.462290329234409,0.56503357607795,0.355731555098622,0.432118823544997,0.229558762971308,0.403848998761753,0.387478305073516,0.474888977489466,0.24994787126616,0.384590220077794,0.42673038436922,0.334388172566986,0.349175555375329,0.389701321250809,0.18616128610332,0.273254777605214,0.194544080763399,0.171833738035175,0.279465253117153,0.205659167245224
ru5p-D.ru5p-D_1.Light,ru5p-D,0.0551151985967487,0.0659628325185239,0.0621620738437091,0.0644592589281831,0.0594174882014461,0.0638740744762287,0.057067343571345,0.0898119626587379,0.0526468705544836,0.0654322617830879,0.0733709726214882,0.0297334227116039,0.0660455045894428,0.0877326604808966,0.146518682695357,0.101749512367824,0.0732385887404306,0.108307274589744,0.0840772419983405,0.0450609282708911,0.0693024901871467,0.103997960536632,0.0676982453542482,0.0538927813170775,0.0802963298075102,0.0939975448004673,0.0960113306671131,0.0606576865586991,0.0760830847090127,0.0755728069900977,0.0533303441552379,0.0789858918063699,0.0302156478501476,0.0513603155085197,0.068889656968385,0.0815929474932498
s7p.s7p_1.Light,s7p,0.150481804826628,0.208811916634844,0.148646107856803,0.161378861574333,0.200866823119881,0.183470319466787,0.281814550302026,0.223799901183715,0.165555866420751,0.265989130601607,0.171892911755237,0.120061363604222,0.693756255210198,0.450268395317106,1.08122276070081,0.599473818429643,0.403814034244663,0.704841522788269,0.618516845997981,0.770479403501891,0.781440323025336,0.629955587597646,0.645699876690586,0.584189017799745,0.331014661899291,0.39872573191193,0.386110715429537,0.300473399224722,0.312250880955787,0.411787663415807,0.333275445318304,0.683988183756186,0.373951447577456,0.488311337246875,0.417043721073764,0.384106475099886
ser-L.ser-L_1.Light,ser-L,0.581191132848691,0.799991768349864,0.593605259515452,0.84639614701966,0.995508009137615,0.595168216107645,1.06844321034401,0.982423252916816,0.855513720057832,1.3130328102759,1.04287386993487,0.74006426103277,0.322942238245287,0.282455287887695,0.333578848947236,0.256246580742432,0.395938725805185,0.331358322666178,1.03569734369649,0.605386102335946,0.490425034359874,1.29845401474594,0.802079588362108,0.612054463559723,0.484776104227461,0.543725922886221,0.594672455544526,0.418655437212277,0.506190969471948,0.698890266824922,0.328620901314275,0.345242816542296,0.342059481661913,0.268204627529888,0.372899423119151,0.269389697962097
skm.skm_1.Light,skm,0.0207331150573508,0.0200143874936152,0.0179920804062062,0.0227957596900012,0.0173600313383707,0.017006547175694,0.0213823304587263,0.0192461307961967,0.0118963313071495,0.0151574195716181,0.0214585291241278,0.0161907348768485,0.0168967549112561,0.0395454728524177,0.0130929032695674,0.0148623842640662,0.0321584203434076,0.015045063736392,0.0334409787273942,0.0320725965268959,0.0299275605616744,0.038771831603585,0.0272834213126737,0.0200344168391985,0.0154324353703204,0.0172035349516475,0.0323868822191131,0.0150284993044162,0.00959229063692826,0.0160294019112432,0.00381725949909839,0.00595008838100297,0.00383746622747274,0.00336533836434976,0.00525391261617291,0.00404774707114252
succ.succ_1.Light,succ,2.38522384263659,2.17577347041546,2.39859193124616,2.15472749375848,2.32336366172139,2.04680007215477,13.5962468756199,56.3692791337921,29.5381847984146,14.8408983738652,55.5492675703032,30.8470373806984,1.04026582806416,0.722140706842034,0.863824139675112,0.996842782919631,0.852881992829923,0.860269003888164,1.88835570095344,3.11838932414533,1.31630662487228,1.55217160853446,3.15262355172315,1.40832350005098,159.442390955813,155.478103116618,169.96267848781,177.176792164613,187.637783768352,202.621037580338,0.594539195821318,0.597534875164518,0.585698742248873,0.647321717204544,0.532115530007431,0.793886583782172
thr-L.thr-L_1.Light,thr-L,1.25902798337405,1.12834841692245,1.28411862440611,1.23514519530034,1.18890259839461,1.29682334166706,2.24889901564157,2.21752123592229,2.44185327425684,2.64260256034584,2.35419554450603,1.74574967146189,1.17852777724128,0.715891118418996,2.10324419103925,1.40104162758691,0.81162136779409,2.05085990678002,1.14040317996743,1.91587325034207,1.04135815424391,1.27100425738838,2.11511642519939,0.823073491428714,1.46658981254456,1.7277319140349,1.36989054468317,1.55442304319992,1.46635460741726,1.12946561876566,0.510989133154648,0.510392666095723,0.62452724692234,0.516228364024592,0.665111327055879,0.59709921974688
trp-L.trp-L_1.Light,trp-L,0.0557948659305243,0.0786427207978555,0.0440690871243875,0.0369572789108136,0.0539928112900053,0.0469565386454596,0.0692778113903839,0.0378330187403114,0.160906339015265,0.0677739065402341,0.0350009412165098,0.185498508532142,0.021259163913091,0.0147333126399719,0.0241131450721613,0.0250471399683848,0.0295621054582105,0.0371587070916089,0.0317797929758512,0.123563473666594,0.054668500830261,0.077968009556218,0.146404868833445,0.0373082059158187,0.0855801461559189,0.0653193809720157,0.0771783120922917,0.0830144474201856,0.086106343555383,0.0813465342032423,0.0257432651795562,0.0212941936757387,0.0221699491414933,0.021509959285663,0.0229418822615999,0.0213374462491839
tyr-L.tyr-L_1.Light,tyr-L,0.143669830452495,0.106082361502957,0.125349652189402,0.13140754445096,0.120384889169437,0.125592890064719,0.28260621055918,0.227359257567186,0.348637463752818,0.311285746091796,0.214191775107364,0.346043842414612,0.0443700968564043,0.0759198790295644,0.0872933136040117,0.080774010432005,0.0796758673252178,0.0744309366424251,0.157523233152405,0.409222501187814,0.146797893760302,0.196736448507391,0.419684738953757,0.174448273077288,0.224924511374843,0.109843772092439,0.115284402119459,0.233127417395861,0.114498690043852,0.119403499708479,0.110212454198513,0.0670113239166652,0.0718411373497585,0.0906866185903152,0.0582790148024763,0.066862120836714
udp.udp_1.Light,udp,0.215842000550231,0.167042803608575,0.221594199697844,0.229809334548898,0.148074773462241,0.197248515378897,0.302698626261462,0.194687789036229,0.17613550481313,0.277768289366049,0.20887949994819,0.186498042474438,0.185855835133076,0.268329819401469,0.218071174789419,0.221243710836633,0.277924206371315,0.167148441048692,0.198116139453733,0.393748283962638,0.182006928345748,0.167189885385506,0.369534480212471,0.168561352583834,0.0908453638731838,0.180600960543673,0.152023342421134,0.0978837738707895,0.179167118125283,0.195065331998981,0.163418440825943,0.125885509606198,0.118203477149396,0.16650376417783,0.145692112891001,0.12757534898535
udpg.udpg_1.Light,udpg,8.31676737373665,9.45500822628001,8.8547290211441,9.69931445551789,9.84749443522011,9.57723644777705,5.71149255201176,5.11037027855343,4.38587517958291,6.09903117884566,4.7456558260984,3.9445847810016,3.59718097028021,3.94433163892332,6.17457885480952,5.14256219846207,3.99632427667565,5.43128664060927,8.16118615382414,7.62804555379818,7.26592334469106,10.9377551106156,11.7731143120833,7.86625857970931,3.68551977379655,3.41992509684562,4.8009035020202,4.36324788518033,5.77497473682159,6.37461689212962,4.19297650859649,4.00700692389519,4.17225751949591,5.46362274136354,5.6563036198298,5.37101885961913
udpglcur.udpglcur_1.Light,udpglcur,0.0955983419457135,0.0855082061056188,0.075926053135205,0.094146410339518,0.0788916404112318,0.0786123747905525,0.104123628682059,0.078985901842174,0.0740206906605873,0.12193814706142,0.0781294100353865,0.0728787579418513,0.114452821257856,0.18365990977097,0.189990339087204,0.111547065014143,0.173690513874547,0.204388647200783,1.16520719602577,0.745951964931591,0.614108506211841,0.897289530352868,1.05700009062594,0.729928306465271,0.0496628164419977,0.0538084484314683,0.0640201418387834,0.054832949170353,0.0657258846636997,0.0602278195126565,0.0929281217842204,0.147278089665089,0.0935447281620422,0.0966392837314481,0.170752246928178,0.0923849999292085
ump.ump_1.Light,ump,0.20231772665234,0.203047107164677,0.198528999814483,0.203598099027221,0.231147597214736,0.191942857719226,0.287802262114264,0.2231225795263,0.151918739523668,0.272774990185249,0.227905542364445,0.149702158890083,0.163086732090067,0.278553140904061,0.262155467084755,0.173278931139207,0.306260475880446,0.234606291648954,0.519662396133527,0.774851417901841,0.389830814224762,0.502404383681715,1.05749369399237,0.369439653339135,0.151222461176233,0.208683922331516,0.234378370463161,0.146735246656488,0.24489778855136,0.17291111421308,0.14857449567847,0.124696583646037,0.19587291529391,0.141588264995852,0.13280451584725,0.219196681005583
ura.ura_1.Light,ura,0.0112139946512746,0.00457362310447264,0.00610399627306764,0.00627697305405412,0.00469089346399681,0.00567894674269739,0.0181267121827589,0.0157579139169566,0.0155412861431464,0.0164638611057148,0.0166229749257665,0.0179730341292383,0.0103212580557748,0.0192645309867956,0.0127547297166898,0.00676774913768591,0.0186839858274145,0.0131720531637643,,,,,,,,,,,,,0.00651007472681559,0.00569163340476989,0.00551852918533074,0.00565211864131052,0.00567897311860139,0.00546757184473959
uri.uri_1.Light,uri,0.0330052937882446,0.0128701807101062,0.0349241831279531,0.0348630770960027,0.0146841894789582,0.0286109941032114,0.0125553928233939,0.00649639812016588,0.00584583282479811,0.0132821891087354,0.00705977262057724,0.00796582486336671,0.0399210117670095,0.028590104247205,0.0117403082261055,0.0318979458982793,0.0247871582789734,0.00885878487104813,0.0151797445756705,0.0353133888249455,0.0111460514777487,0.0137295063643695,0.0351735422957189,0.0114049117508353,0.0167400362395842,0.0173859028194511,0.0136711714714789,0.0172712151606331,0.0190946501706408,0.0134722105514975,0.0203122114568415,0.00490680265184742,0.00595567530121298,0.0140247217905308,0.00451208700059783,0.00692425220985466
utp.utp_1.Light,utp,1.32986554695413,1.62916908591035,1.48452549387255,1.44484502179533,1.74643081472133,1.46506435466845,2.5029346342034,1.63320911069283,1.80966305817543,2.23943587180387,1.62463804683102,1.72277767193868,0.900845955287176,0.931670533743737,1.26427056275869,0.871360746711127,1.00988629026738,1.32356512553487,0.871195531498147,2.02178388276525,0.896102628574357,0.67862657683648,1.73354307556405,0.89241948873561,1.03052834863504,1.31926812679656,1.38968477506115,1.03398752100899,1.41117667707508,1.33125288966453,0.77568609936025,1.05317247596621,0.714005165768459,0.889059059109408,0.953057792483856,0.827974604511453
